"WELLID","Totim","Q_node_cubicmpermin","hwell_median","hcell_median","X_WERT","Y_WERT","Brkenn","Gesamtfoerderung","label"
"WELL1018",11,0.07,37.07545,37.07545,2530084.04,5658515.11,"WA5814",53.36,"Jahr: 2018 (Gesamtfoerderung 6B: 28.0 Millionen m3)"
"WELL1022",9,0.6,55.0106,58.79232,2530053.05,5658116.42,"WA5817",34.71,"Jahr: 2016 (Gesamtfoerderung 6B: 18.2 Millionen m3)"
"WELL1022",10,0.4,43.87458,43.99844,2530053.05,5658116.42,"WA5817",60.93,"Jahr: 2017 (Gesamtfoerderung 6B: 32.0 Millionen m3)"
"WELL1022",11,0.05,40.32388,40.32388,2530053.05,5658116.42,"WA5817",53.36,"Jahr: 2018 (Gesamtfoerderung 6B: 28.0 Millionen m3)"
"WELL1108",9,0,58.89286,58.89286,2529856.43,5658664.39,"WA6199",34.71,"Jahr: 2016 (Gesamtfoerderung 6B: 18.2 Millionen m3)"
"WELL1108",10,0.24,38.02084,39.48565,2529856.43,5658664.39,"WA6199",60.93,"Jahr: 2017 (Gesamtfoerderung 6B: 32.0 Millionen m3)"
"WELL1108",11,0.05,35.10173,35.10173,2529856.43,5658664.39,"WA6199",53.36,"Jahr: 2018 (Gesamtfoerderung 6B: 28.0 Millionen m3)"
"WELL1144",9,0,58.0339,58.0339,2529582.45,5658758.27,"WA6246",34.71,"Jahr: 2016 (Gesamtfoerderung 6B: 18.2 Millionen m3)"
"WELL1144",10,0.23,37.011,38.15816,2529582.45,5658758.27,"WA6246",60.93,"Jahr: 2017 (Gesamtfoerderung 6B: 32.0 Millionen m3)"
"WELL1144",11,0.05,34.25825,34.25825,2529582.45,5658758.27,"WA6246",53.36,"Jahr: 2018 (Gesamtfoerderung 6B: 28.0 Millionen m3)"
"WELL1146",9,0,60.32558,60.32558,2529817.69,5658565.94,"WA6247",34.71,"Jahr: 2016 (Gesamtfoerderung 6B: 18.2 Millionen m3)"
"WELL1146",10,0.42,39.64794,40.38341,2529817.69,5658565.94,"WA6247",60.93,"Jahr: 2017 (Gesamtfoerderung 6B: 32.0 Millionen m3)"
"WELL1146",11,0.05,36.08739,36.08739,2529817.69,5658565.94,"WA6247",53.36,"Jahr: 2018 (Gesamtfoerderung 6B: 28.0 Millionen m3)"
"WELL1148",9,0,63.3811,63.3811,2529560.26,5658379.33,"WA6248",34.71,"Jahr: 2016 (Gesamtfoerderung 6B: 18.2 Millionen m3)"
"WELL1148",10,0,48.95363,48.95363,2529560.26,5658379.33,"WA6248",60.93,"Jahr: 2017 (Gesamtfoerderung 6B: 32.0 Millionen m3)"
"WELL1148",11,0.08,38.2418,38.315,2529560.26,5658379.33,"WA6248",53.36,"Jahr: 2018 (Gesamtfoerderung 6B: 28.0 Millionen m3)"
"WELL1150",9,0,63.8258,63.8258,2529388.19,5658371.25,"WA6249",34.71,"Jahr: 2016 (Gesamtfoerderung 6B: 18.2 Millionen m3)"
"WELL1150",10,0,48.48223,48.48223,2529388.19,5658371.25,"WA6249",60.93,"Jahr: 2017 (Gesamtfoerderung 6B: 32.0 Millionen m3)"
"WELL1150",11,0.09,38.35173,38.436,2529388.19,5658371.25,"WA6249",53.36,"Jahr: 2018 (Gesamtfoerderung 6B: 28.0 Millionen m3)"
"WELL1152",9,0,62.47918,62.47918,2529891.5,5658197.02,"WA6251",34.71,"Jahr: 2016 (Gesamtfoerderung 6B: 18.2 Millionen m3)"
"WELL1152",10,0,48.89982,48.89982,2529891.5,5658197.02,"WA6251",60.93,"Jahr: 2017 (Gesamtfoerderung 6B: 32.0 Millionen m3)"
"WELL1152",11,0.07,39.55379,39.57734,2529891.5,5658197.02,"WA6251",53.36,"Jahr: 2018 (Gesamtfoerderung 6B: 28.0 Millionen m3)"
"WELL1154",9,0,72.91713,72.91713,2529329.83,5657831.95,"WA6253",34.71,"Jahr: 2016 (Gesamtfoerderung 6B: 18.2 Millionen m3)"
"WELL1154",10,0,62.83917,62.83917,2529329.83,5657831.95,"WA6253",60.93,"Jahr: 2017 (Gesamtfoerderung 6B: 32.0 Millionen m3)"
"WELL1154",11,0.22,45.92231,48.77462,2529329.83,5657831.95,"WA6253",53.36,"Jahr: 2018 (Gesamtfoerderung 6B: 28.0 Millionen m3)"
"WELL1160",9,0,65.90591,65.90591,2529922.03,5657843.68,"WA6256",34.71,"Jahr: 2016 (Gesamtfoerderung 6B: 18.2 Millionen m3)"
"WELL1160",10,0,53.09806,53.09806,2529922.03,5657843.68,"WA6256",60.93,"Jahr: 2017 (Gesamtfoerderung 6B: 32.0 Millionen m3)"
"WELL1160",11,0.09,43.18657,43.29579,2529922.03,5657843.68,"WA6256",53.36,"Jahr: 2018 (Gesamtfoerderung 6B: 28.0 Millionen m3)"
"WELL1200",9,0.82,48.86591,53.89518,2529323.2,5658729.44,"WA6291",34.71,"Jahr: 2016 (Gesamtfoerderung 6B: 18.2 Millionen m3)"
"WELL1200",10,0.48,38.93941,38.95996,2529323.2,5658729.44,"WA6291",60.93,"Jahr: 2017 (Gesamtfoerderung 6B: 32.0 Millionen m3)"
"WELL1200",11,0.08,35.26532,35.26531,2529323.2,5658729.44,"WA6291",53.36,"Jahr: 2018 (Gesamtfoerderung 6B: 28.0 Millionen m3)"
"WELL1202",9,0,60.19373,60.19373,2529560.42,5658619.19,"WA6292",34.71,"Jahr: 2016 (Gesamtfoerderung 6B: 18.2 Millionen m3)"
"WELL1202",10,0.31,38.83678,39.65324,2529560.42,5658619.19,"WA6292",60.93,"Jahr: 2017 (Gesamtfoerderung 6B: 32.0 Millionen m3)"
"WELL1202",11,0.05,35.61095,35.61095,2529560.42,5658619.19,"WA6292",53.36,"Jahr: 2018 (Gesamtfoerderung 6B: 28.0 Millionen m3)"
"WELL1204",9,0,59.32916,59.32916,2529751.28,5658659.18,"WA6293",34.71,"Jahr: 2016 (Gesamtfoerderung 6B: 18.2 Millionen m3)"
"WELL1204",10,0,42.75918,42.75918,2529751.28,5658659.18,"WA6293",60.93,"Jahr: 2017 (Gesamtfoerderung 6B: 32.0 Millionen m3)"
"WELL1204",11,0.05,34.95519,34.95519,2529751.28,5658659.18,"WA6293",53.36,"Jahr: 2018 (Gesamtfoerderung 6B: 28.0 Millionen m3)"
"WELL1206",9,0,61.67458,61.67458,2529481.34,5658487.75,"WA6294",34.71,"Jahr: 2016 (Gesamtfoerderung 6B: 18.2 Millionen m3)"
"WELL1206",10,0.35,40.36607,41.37009,2529481.34,5658487.75,"WA6294",60.93,"Jahr: 2017 (Gesamtfoerderung 6B: 32.0 Millionen m3)"
"WELL1206",11,0.06,36.66132,36.66132,2529481.34,5658487.75,"WA6294",53.36,"Jahr: 2018 (Gesamtfoerderung 6B: 28.0 Millionen m3)"
"WELL1208",9,0,64.0181,64.0181,2529262.94,5658401.32,"WA6295",34.71,"Jahr: 2016 (Gesamtfoerderung 6B: 18.2 Millionen m3)"
"WELL1208",10,0.47,42.52702,44.95939,2529262.94,5658401.32,"WA6295",60.93,"Jahr: 2017 (Gesamtfoerderung 6B: 32.0 Millionen m3)"
"WELL1208",11,0.12,38.51051,38.51051,2529262.94,5658401.32,"WA6295",53.36,"Jahr: 2018 (Gesamtfoerderung 6B: 28.0 Millionen m3)"
"WELL1210",9,0,66.82055,66.82055,2529474.21,5658109.89,"WA6296",34.71,"Jahr: 2016 (Gesamtfoerderung 6B: 18.2 Millionen m3)"
"WELL1210",10,0,53.58169,53.58169,2529474.21,5658109.89,"WA6296",60.93,"Jahr: 2017 (Gesamtfoerderung 6B: 32.0 Millionen m3)"
"WELL1210",11,0.14,41.49093,41.55785,2529474.21,5658109.89,"WA6296",53.36,"Jahr: 2018 (Gesamtfoerderung 6B: 28.0 Millionen m3)"
"WELL1214",9,0,66.69819,66.69819,2529722.32,5657913.16,"WA6298",34.71,"Jahr: 2016 (Gesamtfoerderung 6B: 18.2 Millionen m3)"
"WELL1214",10,0.39,46.41581,48.388,2529722.32,5657913.16,"WA6298",60.93,"Jahr: 2017 (Gesamtfoerderung 6B: 32.0 Millionen m3)"
"WELL1214",11,0.09,42.91195,42.91196,2529722.32,5657913.16,"WA6298",53.36,"Jahr: 2018 (Gesamtfoerderung 6B: 28.0 Millionen m3)"
"WELL1216",9,0.82,57.94666,62.53225,2529643.2,5658035.09,"WA6299",34.71,"Jahr: 2016 (Gesamtfoerderung 6B: 18.2 Millionen m3)"
"WELL1216",10,0.6,46.41537,46.60452,2529643.2,5658035.09,"WA6299",60.93,"Jahr: 2017 (Gesamtfoerderung 6B: 32.0 Millionen m3)"
"WELL1216",11,0.09,41.90293,41.90293,2529643.2,5658035.09,"WA6299",53.36,"Jahr: 2018 (Gesamtfoerderung 6B: 28.0 Millionen m3)"
"WELL1218",9,0,64.08478,64.08478,2529905.71,5658016.5,"WA6300",34.71,"Jahr: 2016 (Gesamtfoerderung 6B: 18.2 Millionen m3)"
"WELL1218",10,0.34,44.81619,45.78557,2529905.71,5658016.5,"WA6300",60.93,"Jahr: 2017 (Gesamtfoerderung 6B: 32.0 Millionen m3)"
"WELL1218",11,0.07,41.47048,41.47048,2529905.71,5658016.5,"WA6300",53.36,"Jahr: 2018 (Gesamtfoerderung 6B: 28.0 Millionen m3)"
"WELL1220",9,0,68.53381,68.53381,2529735.32,5657797.18,"WA6302",34.71,"Jahr: 2016 (Gesamtfoerderung 6B: 18.2 Millionen m3)"
"WELL1220",10,0.3,50.41772,53.50024,2529735.32,5657797.18,"WA6302",60.93,"Jahr: 2017 (Gesamtfoerderung 6B: 32.0 Millionen m3)"
"WELL1220",11,0.15,44.58001,44.58001,2529735.32,5657797.18,"WA6302",53.36,"Jahr: 2018 (Gesamtfoerderung 6B: 28.0 Millionen m3)"
"WELL1250",9,0,61.99151,61.99151,2529333.34,5658506.41,"WA6342",34.71,"Jahr: 2016 (Gesamtfoerderung 6B: 18.2 Millionen m3)"
"WELL1250",10,0,46.75902,46.75902,2529333.34,5658506.41,"WA6342",60.93,"Jahr: 2017 (Gesamtfoerderung 6B: 32.0 Millionen m3)"
"WELL1250",11,0.09,37.14234,37.156,2529333.34,5658506.41,"WA6342",53.36,"Jahr: 2018 (Gesamtfoerderung 6B: 28.0 Millionen m3)"
"WELL1256",9,0.75,59.24675,62.97825,2529308.37,5658264.53,"WA6345",34.71,"Jahr: 2016 (Gesamtfoerderung 6B: 18.2 Millionen m3)"
"WELL1256",10,0.79,45.16163,45.8148,2529308.37,5658264.53,"WA6345",60.93,"Jahr: 2017 (Gesamtfoerderung 6B: 32.0 Millionen m3)"
"WELL1256",11,0.14,40.20176,40.20177,2529308.37,5658264.53,"WA6345",53.36,"Jahr: 2018 (Gesamtfoerderung 6B: 28.0 Millionen m3)"
"WELL1258",9,0,69.75383,69.75383,2529254.94,5658072.25,"WA6347",34.71,"Jahr: 2016 (Gesamtfoerderung 6B: 18.2 Millionen m3)"
"WELL1258",10,0.3,53.32797,55.61698,2529254.94,5658072.25,"WA6347",60.93,"Jahr: 2017 (Gesamtfoerderung 6B: 32.0 Millionen m3)"
"WELL1258",11,0.26,43.40166,43.54462,2529254.94,5658072.25,"WA6347",53.36,"Jahr: 2018 (Gesamtfoerderung 6B: 28.0 Millionen m3)"
"WELL1260",9,0,69.70187,69.70187,2529453.79,5657904.41,"WA6348",34.71,"Jahr: 2016 (Gesamtfoerderung 6B: 18.2 Millionen m3)"
"WELL1260",10,0.45,51.09863,54.98867,2529453.79,5657904.41,"WA6348",60.93,"Jahr: 2017 (Gesamtfoerderung 6B: 32.0 Millionen m3)"
"WELL1260",11,0.22,44.4659,44.4659,2529453.79,5657904.41,"WA6348",53.36,"Jahr: 2018 (Gesamtfoerderung 6B: 28.0 Millionen m3)"
"WELL1278",9,0,64.46533,64.46533,2529645.62,5658180.13,"WA6386",34.71,"Jahr: 2016 (Gesamtfoerderung 6B: 18.2 Millionen m3)"
"WELL1278",10,0.33,43.85953,46.86981,2529645.62,5658180.13,"WA6386",60.93,"Jahr: 2017 (Gesamtfoerderung 6B: 32.0 Millionen m3)"
"WELL1278",11,0.08,40.29104,40.29105,2529645.62,5658180.13,"WA6386",53.36,"Jahr: 2018 (Gesamtfoerderung 6B: 28.0 Millionen m3)"
