"WELLID","Totim","Q_node_cubicmpermin","hwell_median","hcell_median","X_WERT","Y_WERT","Brkenn","Gesamtfoerderung","label"
"WELLL944",11,0,38.48465,38.48465,2529988.65,5658509.59,"W 6200",53.51,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELLL954",9,0,55.91055,55.91055,2530069.25,5658783.1,"WA5980",34.24,"Jahr: 2016 (Gesamtfoerderung 6B: 18.0 Millionen m3)"
"WELLL954",10,0,42.39067,42.39067,2530069.25,5658783.1,"WA5980",60.52,"Jahr: 2017 (Gesamtfoerderung 6B: 31.8 Millionen m3)"
"WELLL954",11,0,36.7714,36.7714,2530069.25,5658783.1,"WA5980",53.51,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1014",9,0,62.52895,62.52895,2529756.44,5658357.51,"WA5813",34.24,"Jahr: 2016 (Gesamtfoerderung 6B: 18.0 Millionen m3)"
"WELL1014",10,0,48.55519,48.55519,2529756.44,5658357.51,"WA5813",60.52,"Jahr: 2017 (Gesamtfoerderung 6B: 31.8 Millionen m3)"
"WELL1014",11,0.07,38.15652,38.24283,2529756.44,5658357.51,"WA5813",53.51,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1016",9,0,59.26691,59.26691,2530084.04,5658515.11,"WA5814",34.24,"Jahr: 2016 (Gesamtfoerderung 6B: 18.0 Millionen m3)"
"WELL1016",10,0.32,39.94949,40.87547,2530084.04,5658515.11,"WA5814",60.52,"Jahr: 2017 (Gesamtfoerderung 6B: 31.8 Millionen m3)"
"WELL1016",11,0.07,37.07724,37.07724,2530084.04,5658515.11,"WA5814",53.51,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1020",9,0.6,55.00079,58.78401,2530053.05,5658116.42,"WA5817",34.24,"Jahr: 2016 (Gesamtfoerderung 6B: 18.0 Millionen m3)"
"WELL1020",10,0.4,43.87864,44.0026,2530053.05,5658116.42,"WA5817",60.52,"Jahr: 2017 (Gesamtfoerderung 6B: 31.8 Millionen m3)"
"WELL1020",11,0.05,40.32433,40.32434,2530053.05,5658116.42,"WA5817",53.51,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1106",9,0,58.89944,58.89944,2529856.43,5658664.39,"WA6199",34.24,"Jahr: 2016 (Gesamtfoerderung 6B: 18.0 Millionen m3)"
"WELL1106",10,0.24,38.02644,39.55575,2529856.43,5658664.39,"WA6199",60.52,"Jahr: 2017 (Gesamtfoerderung 6B: 31.8 Millionen m3)"
"WELL1106",11,0.05,35.10497,35.10496,2529856.43,5658664.39,"WA6199",53.51,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1138",9,0,58.07188,58.07188,2529582.45,5658758.27,"WA6246",34.24,"Jahr: 2016 (Gesamtfoerderung 6B: 18.0 Millionen m3)"
"WELL1138",10,0.23,37.06091,38.27617,2529582.45,5658758.27,"WA6246",60.52,"Jahr: 2017 (Gesamtfoerderung 6B: 31.8 Millionen m3)"
"WELL1138",11,0.05,34.26488,34.26488,2529582.45,5658758.27,"WA6246",53.51,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1140",9,0,60.32983,60.32983,2529817.69,5658565.94,"WA6247",34.24,"Jahr: 2016 (Gesamtfoerderung 6B: 18.0 Millionen m3)"
"WELL1140",10,0.42,39.64392,40.40529,2529817.69,5658565.94,"WA6247",60.52,"Jahr: 2017 (Gesamtfoerderung 6B: 31.8 Millionen m3)"
"WELL1140",11,0.05,36.08936,36.08936,2529817.69,5658565.94,"WA6247",53.51,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1142",9,0,63.38694,63.38694,2529560.26,5658379.33,"WA6248",34.24,"Jahr: 2016 (Gesamtfoerderung 6B: 18.0 Millionen m3)"
"WELL1142",10,0,48.97848,48.97848,2529560.26,5658379.33,"WA6248",60.52,"Jahr: 2017 (Gesamtfoerderung 6B: 31.8 Millionen m3)"
"WELL1142",11,0.08,38.24288,38.31614,2529560.26,5658379.33,"WA6248",53.51,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1144",9,0,63.83767,63.83767,2529388.19,5658371.25,"WA6249",34.24,"Jahr: 2016 (Gesamtfoerderung 6B: 18.0 Millionen m3)"
"WELL1144",10,0,48.50626,48.50626,2529388.19,5658371.25,"WA6249",60.52,"Jahr: 2017 (Gesamtfoerderung 6B: 31.8 Millionen m3)"
"WELL1144",11,0.09,38.35258,38.43691,2529388.19,5658371.25,"WA6249",53.51,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1146",9,0,62.47478,62.47478,2529891.5,5658197.02,"WA6251",34.24,"Jahr: 2016 (Gesamtfoerderung 6B: 18.0 Millionen m3)"
"WELL1146",10,0,48.91324,48.91324,2529891.5,5658197.02,"WA6251",60.52,"Jahr: 2017 (Gesamtfoerderung 6B: 31.8 Millionen m3)"
"WELL1146",11,0.07,39.55468,39.57825,2529891.5,5658197.02,"WA6251",53.51,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1148",9,0,72.92314,72.92314,2529329.83,5657831.95,"WA6253",34.24,"Jahr: 2016 (Gesamtfoerderung 6B: 18.0 Millionen m3)"
"WELL1148",10,0,62.84663,62.84663,2529329.83,5657831.95,"WA6253",60.52,"Jahr: 2017 (Gesamtfoerderung 6B: 31.8 Millionen m3)"
"WELL1148",11,0.22,45.92289,48.7768,2529329.83,5657831.95,"WA6253",53.51,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1154",9,0,65.90172,65.90172,2529922.03,5657843.68,"WA6256",34.24,"Jahr: 2016 (Gesamtfoerderung 6B: 18.0 Millionen m3)"
"WELL1154",10,0,53.10185,53.10185,2529922.03,5657843.68,"WA6256",60.52,"Jahr: 2017 (Gesamtfoerderung 6B: 31.8 Millionen m3)"
"WELL1154",11,0.09,43.18963,43.29606,2529922.03,5657843.68,"WA6256",53.51,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1192",9,0.82,48.93262,53.94935,2529323.2,5658729.44,"WA6291",34.24,"Jahr: 2016 (Gesamtfoerderung 6B: 18.0 Millionen m3)"
"WELL1192",10,0.48,38.9665,38.98721,2529323.2,5658729.44,"WA6291",60.52,"Jahr: 2017 (Gesamtfoerderung 6B: 31.8 Millionen m3)"
"WELL1192",11,0.08,35.26877,35.26877,2529323.2,5658729.44,"WA6291",53.51,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1194",9,0,60.21267,60.21267,2529560.42,5658619.19,"WA6292",34.24,"Jahr: 2016 (Gesamtfoerderung 6B: 18.0 Millionen m3)"
"WELL1194",10,0.31,38.85657,39.68255,2529560.42,5658619.19,"WA6292",60.52,"Jahr: 2017 (Gesamtfoerderung 6B: 31.8 Millionen m3)"
"WELL1194",11,0.05,35.61373,35.61373,2529560.42,5658619.19,"WA6292",53.51,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1196",9,0,59.34141,59.34141,2529751.28,5658659.18,"WA6293",34.24,"Jahr: 2016 (Gesamtfoerderung 6B: 18.0 Millionen m3)"
"WELL1196",10,0,42.81083,42.81083,2529751.28,5658659.18,"WA6293",60.52,"Jahr: 2017 (Gesamtfoerderung 6B: 31.8 Millionen m3)"
"WELL1196",11,0.05,34.95856,34.95856,2529751.28,5658659.18,"WA6293",53.51,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1198",9,0,61.69014,61.69014,2529481.34,5658487.75,"WA6294",34.24,"Jahr: 2016 (Gesamtfoerderung 6B: 18.0 Millionen m3)"
"WELL1198",10,0.35,40.37971,41.39194,2529481.34,5658487.75,"WA6294",60.52,"Jahr: 2017 (Gesamtfoerderung 6B: 31.8 Millionen m3)"
"WELL1198",11,0.06,36.66302,36.66302,2529481.34,5658487.75,"WA6294",53.51,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1200",9,0,64.03509,64.03509,2529262.94,5658401.32,"WA6295",34.24,"Jahr: 2016 (Gesamtfoerderung 6B: 18.0 Millionen m3)"
"WELL1200",10,0.47,42.53534,44.99593,2529262.94,5658401.32,"WA6295",60.52,"Jahr: 2017 (Gesamtfoerderung 6B: 31.8 Millionen m3)"
"WELL1200",11,0.12,38.51154,38.51154,2529262.94,5658401.32,"WA6295",53.51,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1202",9,0,66.8249,66.8249,2529474.21,5658109.89,"WA6296",34.24,"Jahr: 2016 (Gesamtfoerderung 6B: 18.0 Millionen m3)"
"WELL1202",10,0,53.59513,53.59513,2529474.21,5658109.89,"WA6296",60.52,"Jahr: 2017 (Gesamtfoerderung 6B: 31.8 Millionen m3)"
"WELL1202",11,0.14,41.49168,41.55864,2529474.21,5658109.89,"WA6296",53.51,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1206",9,0,66.69698,66.69698,2529722.32,5657913.16,"WA6298",34.24,"Jahr: 2016 (Gesamtfoerderung 6B: 18.0 Millionen m3)"
"WELL1206",10,0.39,46.41882,48.39829,2529722.32,5657913.16,"WA6298",60.52,"Jahr: 2017 (Gesamtfoerderung 6B: 31.8 Millionen m3)"
"WELL1206",11,0.09,42.91244,42.91244,2529722.32,5657913.16,"WA6298",53.51,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1208",9,0.82,57.94635,62.53199,2529643.2,5658035.09,"WA6299",34.24,"Jahr: 2016 (Gesamtfoerderung 6B: 18.0 Millionen m3)"
"WELL1208",10,0.61,46.42158,46.61083,2529643.2,5658035.09,"WA6299",60.52,"Jahr: 2017 (Gesamtfoerderung 6B: 31.8 Millionen m3)"
"WELL1208",11,0.09,41.90354,41.90354,2529643.2,5658035.09,"WA6299",53.51,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1210",9,0,64.08028,64.08028,2529905.71,5658016.5,"WA6300",34.24,"Jahr: 2016 (Gesamtfoerderung 6B: 18.0 Millionen m3)"
"WELL1210",10,0.34,44.8195,45.78975,2529905.71,5658016.5,"WA6300",60.52,"Jahr: 2017 (Gesamtfoerderung 6B: 31.8 Millionen m3)"
"WELL1210",11,0.07,41.47092,41.47092,2529905.71,5658016.5,"WA6300",53.51,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1212",9,0,68.53261,68.53261,2529735.32,5657797.18,"WA6302",34.24,"Jahr: 2016 (Gesamtfoerderung 6B: 18.0 Millionen m3)"
"WELL1212",10,0.3,50.42556,53.50656,2529735.32,5657797.18,"WA6302",60.52,"Jahr: 2017 (Gesamtfoerderung 6B: 31.8 Millionen m3)"
"WELL1212",11,0.15,44.58049,44.58049,2529735.32,5657797.18,"WA6302",53.51,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1242",9,0,62.01261,62.01261,2529333.34,5658506.41,"WA6342",34.24,"Jahr: 2016 (Gesamtfoerderung 6B: 18.0 Millionen m3)"
"WELL1242",10,0,46.79073,46.79073,2529333.34,5658506.41,"WA6342",60.52,"Jahr: 2017 (Gesamtfoerderung 6B: 31.8 Millionen m3)"
"WELL1242",11,0.09,37.14381,37.15749,2529333.34,5658506.41,"WA6342",53.51,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1248",9,0.75,59.26001,62.98987,2529308.37,5658264.53,"WA6345",34.24,"Jahr: 2016 (Gesamtfoerderung 6B: 18.0 Millionen m3)"
"WELL1248",10,0.79,45.15232,45.82578,2529308.37,5658264.53,"WA6345",60.52,"Jahr: 2017 (Gesamtfoerderung 6B: 31.8 Millionen m3)"
"WELL1248",11,0.14,40.20259,40.20259,2529308.37,5658264.53,"WA6345",53.51,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1250",9,0,69.76322,69.76322,2529254.94,5658072.25,"WA6347",34.24,"Jahr: 2016 (Gesamtfoerderung 6B: 18.0 Millionen m3)"
"WELL1250",10,0.3,53.34271,55.63001,2529254.94,5658072.25,"WA6347",60.52,"Jahr: 2017 (Gesamtfoerderung 6B: 31.8 Millionen m3)"
"WELL1250",11,0.26,43.40243,43.54545,2529254.94,5658072.25,"WA6347",53.51,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1252",9,0,69.70458,69.70458,2529453.79,5657904.41,"WA6348",34.24,"Jahr: 2016 (Gesamtfoerderung 6B: 18.0 Millionen m3)"
"WELL1252",10,0.45,51.11153,54.99895,2529453.79,5657904.41,"WA6348",60.52,"Jahr: 2017 (Gesamtfoerderung 6B: 31.8 Millionen m3)"
"WELL1252",11,0.22,44.46674,44.46674,2529453.79,5657904.41,"WA6348",53.51,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1270",9,0,64.46575,64.46575,2529645.62,5658180.13,"WA6386",34.24,"Jahr: 2016 (Gesamtfoerderung 6B: 18.0 Millionen m3)"
"WELL1270",10,0.33,43.84934,46.89109,2529645.62,5658180.13,"WA6386",60.52,"Jahr: 2017 (Gesamtfoerderung 6B: 31.8 Millionen m3)"
"WELL1270",11,0.08,40.29187,40.29187,2529645.62,5658180.13,"WA6386",53.51,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
