"WELLID","Totim","Q_node_cubicmpermin","hwell_median","hcell_median","X_WERT","Y_WERT","Brkenn","Gesamtfoerderung","label"
"WELL1206",10,0.47,42.52692,44.95845,2529262.94,5658401.32,"WA6295",60.67,"Jahr: 2017 (Gesamtfoerderung 6B: 31.9 Millionen m3)"
"WELL1206",11,0.12,38.51056,38.51056,2529262.94,5658401.32,"WA6295",53.36,"Jahr: 2018 (Gesamtfoerderung 6B: 28.0 Millionen m3)"
"WELL1208",9,0,66.81954,66.81954,2529474.21,5658109.89,"WA6296",34.71,"Jahr: 2016 (Gesamtfoerderung 6B: 18.2 Millionen m3)"
"WELL1208",10,0,53.58095,53.58095,2529474.21,5658109.89,"WA6296",60.67,"Jahr: 2017 (Gesamtfoerderung 6B: 31.9 Millionen m3)"
"WELL1208",11,0.14,41.49091,41.55784,2529474.21,5658109.89,"WA6296",53.36,"Jahr: 2018 (Gesamtfoerderung 6B: 28.0 Millionen m3)"
"WELL1212",9,0,66.69694,66.69694,2529722.32,5657913.16,"WA6298",34.71,"Jahr: 2016 (Gesamtfoerderung 6B: 18.2 Millionen m3)"
"WELL1212",10,0.39,46.41539,48.38653,2529722.32,5657913.16,"WA6298",60.67,"Jahr: 2017 (Gesamtfoerderung 6B: 31.9 Millionen m3)"
"WELL1212",11,0.09,42.91189,42.91189,2529722.32,5657913.16,"WA6298",53.36,"Jahr: 2018 (Gesamtfoerderung 6B: 28.0 Millionen m3)"
"WELL1214",9,0.82,57.94496,62.53082,2529643.2,5658035.09,"WA6299",34.71,"Jahr: 2016 (Gesamtfoerderung 6B: 18.2 Millionen m3)"
"WELL1214",10,0.6,46.41479,46.60393,2529643.2,5658035.09,"WA6299",60.67,"Jahr: 2017 (Gesamtfoerderung 6B: 31.9 Millionen m3)"
"WELL1214",11,0.09,41.90288,41.90288,2529643.2,5658035.09,"WA6299",53.36,"Jahr: 2018 (Gesamtfoerderung 6B: 28.0 Millionen m3)"
"WELL1216",9,0,64.08296,64.08296,2529905.71,5658016.5,"WA6300",34.71,"Jahr: 2016 (Gesamtfoerderung 6B: 18.2 Millionen m3)"
"WELL1216",10,0.34,44.81568,45.78488,2529905.71,5658016.5,"WA6300",60.67,"Jahr: 2017 (Gesamtfoerderung 6B: 31.9 Millionen m3)"
"WELL1216",11,0.07,41.47039,41.47038,2529905.71,5658016.5,"WA6300",53.36,"Jahr: 2018 (Gesamtfoerderung 6B: 28.0 Millionen m3)"
"WELL1218",9,0,68.53265,68.53265,2529735.32,5657797.18,"WA6302",34.71,"Jahr: 2016 (Gesamtfoerderung 6B: 18.2 Millionen m3)"
"WELL1218",10,0.3,50.41632,53.49911,2529735.32,5657797.18,"WA6302",60.67,"Jahr: 2017 (Gesamtfoerderung 6B: 31.9 Millionen m3)"
"WELL1218",11,0.15,44.57991,44.57991,2529735.32,5657797.18,"WA6302",53.36,"Jahr: 2018 (Gesamtfoerderung 6B: 28.0 Millionen m3)"
"WELL1248",9,0,61.99021,61.99021,2529333.34,5658506.41,"WA6342",34.71,"Jahr: 2016 (Gesamtfoerderung 6B: 18.2 Millionen m3)"
"WELL1248",10,0,46.75821,46.75821,2529333.34,5658506.41,"WA6342",60.67,"Jahr: 2017 (Gesamtfoerderung 6B: 31.9 Millionen m3)"
"WELL1248",11,0.09,37.14238,37.15604,2529333.34,5658506.41,"WA6342",53.36,"Jahr: 2018 (Gesamtfoerderung 6B: 28.0 Millionen m3)"
"WELL1254",9,0.75,59.24545,62.97711,2529308.37,5658264.53,"WA6345",34.71,"Jahr: 2016 (Gesamtfoerderung 6B: 18.2 Millionen m3)"
"WELL1254",10,0.79,45.16133,45.81442,2529308.37,5658264.53,"WA6345",60.67,"Jahr: 2017 (Gesamtfoerderung 6B: 31.9 Millionen m3)"
"WELL1254",11,0.14,40.20178,40.20178,2529308.37,5658264.53,"WA6345",53.36,"Jahr: 2018 (Gesamtfoerderung 6B: 28.0 Millionen m3)"
"WELL1256",9,0,69.7529,69.7529,2529254.94,5658072.25,"WA6347",34.71,"Jahr: 2016 (Gesamtfoerderung 6B: 18.2 Millionen m3)"
"WELL1256",10,0.3,53.32736,55.61645,2529254.94,5658072.25,"WA6347",60.67,"Jahr: 2017 (Gesamtfoerderung 6B: 31.9 Millionen m3)"
"WELL1256",11,0.26,43.40167,43.54462,2529254.94,5658072.25,"WA6347",53.36,"Jahr: 2018 (Gesamtfoerderung 6B: 28.0 Millionen m3)"
"WELL1258",9,0,69.7011,69.7011,2529453.79,5657904.41,"WA6348",34.71,"Jahr: 2016 (Gesamtfoerderung 6B: 18.2 Millionen m3)"
"WELL1258",10,0.45,51.09762,54.98786,2529453.79,5657904.41,"WA6348",60.67,"Jahr: 2017 (Gesamtfoerderung 6B: 31.9 Millionen m3)"
"WELL1258",11,0.22,44.46585,44.46585,2529453.79,5657904.41,"WA6348",53.36,"Jahr: 2018 (Gesamtfoerderung 6B: 28.0 Millionen m3)"
"WELL1276",9,0,64.46395,64.46395,2529645.62,5658180.13,"WA6386",34.71,"Jahr: 2016 (Gesamtfoerderung 6B: 18.2 Millionen m3)"
"WELL1276",10,0.33,43.85908,46.86835,2529645.62,5658180.13,"WA6386",60.67,"Jahr: 2017 (Gesamtfoerderung 6B: 31.9 Millionen m3)"
"WELL1276",11,0.08,40.291,40.291,2529645.62,5658180.13,"WA6386",53.36,"Jahr: 2018 (Gesamtfoerderung 6B: 28.0 Millionen m3)"
