time,head
3476,24.64
3476,24.74
3487,24.04
3487,24.12
3489,23.94
3512,23.46
3540,23.24
3569,23.54
3592,22.67
3631,22.35
3659,22.84
3687,21.69
3722,21.13
3756,20.80
3769,20.30
3786,20.13
3818,20.21
