"WELLID","Totim","Q_node_cubicmpermin","hwell_median","hcell_median","X_WERT","Y_WERT","Brkenn","Gesamtfoerderung","label"
"WELL1014",11,0.06,49.99756,50.54635,2529756.44,5658357.51,"WA5813",53.55,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1016",9,0,63.24877,63.24877,2530084.04,5658515.11,"WA5814",11.78,"Jahr: 2016 (Gesamtfoerderung 6B: 6.2 Millionen m3)"
"WELL1016",10,0.15,57.96888,58.77177,2530084.04,5658515.11,"WA5814",35.03,"Jahr: 2017 (Gesamtfoerderung 6B: 18.4 Millionen m3)"
"WELL1016",11,0.3,45.18112,48.02689,2530084.04,5658515.11,"WA5814",53.55,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1020",9,0.2,65.27826,66.20915,2530053.05,5658116.42,"WA5817",11.78,"Jahr: 2016 (Gesamtfoerderung 6B: 6.2 Millionen m3)"
"WELL1020",10,0.4,57.07497,59.51232,2530053.05,5658116.42,"WA5817",35.03,"Jahr: 2017 (Gesamtfoerderung 6B: 18.4 Millionen m3)"
"WELL1020",11,0.36,44.45275,47.76161,2530053.05,5658116.42,"WA5817",53.55,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1106",9,0,63.77356,63.77356,2529856.43,5658664.39,"WA6199",11.78,"Jahr: 2016 (Gesamtfoerderung 6B: 6.2 Millionen m3)"
"WELL1106",10,0.1,57.52541,58.04638,2529856.43,5658664.39,"WA6199",35.03,"Jahr: 2017 (Gesamtfoerderung 6B: 18.4 Millionen m3)"
"WELL1106",11,0.2,43.80938,45.82265,2529856.43,5658664.39,"WA6199",53.55,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1142",9,0,66.05149,66.05148,2529582.45,5658758.27,"WA6246",11.78,"Jahr: 2016 (Gesamtfoerderung 6B: 6.2 Millionen m3)"
"WELL1142",10,0.1,56.73412,57.25222,2529582.45,5658758.27,"WA6246",35.03,"Jahr: 2017 (Gesamtfoerderung 6B: 18.4 Millionen m3)"
"WELL1142",11,0.2,42.79156,44.81596,2529582.45,5658758.27,"WA6246",53.55,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1144",9,0,65.4182,65.4182,2529817.69,5658565.94,"WA6247",11.78,"Jahr: 2016 (Gesamtfoerderung 6B: 6.2 Millionen m3)"
"WELL1144",10,0.25,57.04332,58.37753,2529817.69,5658565.94,"WA6247",35.03,"Jahr: 2017 (Gesamtfoerderung 6B: 18.4 Millionen m3)"
"WELL1144",11,0.43,40.76043,43.80585,2529817.69,5658565.94,"WA6247",53.55,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1146",9,0,70.22304,70.22304,2529560.26,5658379.33,"WA6248",11.78,"Jahr: 2016 (Gesamtfoerderung 6B: 6.2 Millionen m3)"
"WELL1146",10,0,62.18281,62.18281,2529560.26,5658379.33,"WA6248",35.03,"Jahr: 2017 (Gesamtfoerderung 6B: 18.4 Millionen m3)"
"WELL1146",11,0.08,50.36008,50.99936,2529560.26,5658379.33,"WA6248",53.55,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1148",9,0,72.56613,72.56613,2529388.19,5658371.25,"WA6249",11.78,"Jahr: 2016 (Gesamtfoerderung 6B: 6.2 Millionen m3)"
"WELL1148",10,0,62.70868,62.70868,2529388.19,5658371.25,"WA6249",35.03,"Jahr: 2017 (Gesamtfoerderung 6B: 18.4 Millionen m3)"
"WELL1148",11,0.08,50.73699,51.36166,2529388.19,5658371.25,"WA6249",53.55,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1150",9,0,67.64453,67.64453,2529891.5,5658197.02,"WA6251",11.78,"Jahr: 2016 (Gesamtfoerderung 6B: 6.2 Millionen m3)"
"WELL1150",10,0,61.82185,61.82185,2529891.5,5658197.02,"WA6251",35.03,"Jahr: 2017 (Gesamtfoerderung 6B: 18.4 Millionen m3)"
"WELL1150",11,0.08,50.43606,51.1324,2529891.5,5658197.02,"WA6251",53.55,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1152",9,0,78.66691,78.66691,2529329.83,5657831.95,"WA6253",11.78,"Jahr: 2016 (Gesamtfoerderung 6B: 6.2 Millionen m3)"
"WELL1152",10,0,70.83321,70.83321,2529329.83,5657831.95,"WA6253",35.03,"Jahr: 2017 (Gesamtfoerderung 6B: 18.4 Millionen m3)"
"WELL1152",11,0.08,62.69546,63.1358,2529329.83,5657831.95,"WA6253",53.55,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1158",9,0,70.78285,70.78285,2529922.03,5657843.68,"WA6256",11.78,"Jahr: 2016 (Gesamtfoerderung 6B: 6.2 Millionen m3)"
"WELL1158",10,0,64.7787,64.7787,2529922.03,5657843.68,"WA6256",35.03,"Jahr: 2017 (Gesamtfoerderung 6B: 18.4 Millionen m3)"
"WELL1158",11,0.08,53.96898,54.6533,2529922.03,5657843.68,"WA6256",53.55,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1198",9,0.28,67.07028,68.28022,2529323.2,5658729.44,"WA6291",11.78,"Jahr: 2016 (Gesamtfoerderung 6B: 6.2 Millionen m3)"
"WELL1198",10,0.55,52.74908,55.82726,2529323.2,5658729.44,"WA6291",35.03,"Jahr: 2017 (Gesamtfoerderung 6B: 18.4 Millionen m3)"
"WELL1198",11,0.46,39.61239,42.5437,2529323.2,5658729.44,"WA6291",53.55,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1200",9,0,67.66619,67.66619,2529560.42,5658619.19,"WA6292",11.78,"Jahr: 2016 (Gesamtfoerderung 6B: 6.2 Millionen m3)"
"WELL1200",10,0.15,57.84318,58.62133,2529560.42,5658619.19,"WA6292",35.03,"Jahr: 2017 (Gesamtfoerderung 6B: 18.4 Millionen m3)"
"WELL1200",11,0.28,41.98108,45.25875,2529560.42,5658619.19,"WA6292",53.55,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1202",9,0,64.91176,64.91176,2529751.28,5658659.18,"WA6293",11.78,"Jahr: 2016 (Gesamtfoerderung 6B: 6.2 Millionen m3)"
"WELL1202",10,0,58.49613,58.49613,2529751.28,5658659.18,"WA6293",35.03,"Jahr: 2017 (Gesamtfoerderung 6B: 18.4 Millionen m3)"
"WELL1202",11,0.15,44.10909,45.64034,2529751.28,5658659.18,"WA6293",53.55,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1204",9,0,69.8732,69.8732,2529481.34,5658487.75,"WA6294",11.78,"Jahr: 2016 (Gesamtfoerderung 6B: 6.2 Millionen m3)"
"WELL1204",10,0.15,59.28051,60.04402,2529481.34,5658487.75,"WA6294",35.03,"Jahr: 2017 (Gesamtfoerderung 6B: 18.4 Millionen m3)"
"WELL1204",11,0.29,43.98765,47.04862,2529481.34,5658487.75,"WA6294",53.55,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1206",9,0,73.51399,73.51399,2529262.94,5658401.32,"WA6295",11.78,"Jahr: 2016 (Gesamtfoerderung 6B: 6.2 Millionen m3)"
"WELL1206",10,0.18,61.51131,62.35711,2529262.94,5658401.32,"WA6295",35.03,"Jahr: 2017 (Gesamtfoerderung 6B: 18.4 Millionen m3)"
"WELL1206",11,0.35,47.12547,50.1785,2529262.94,5658401.32,"WA6295",53.55,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1208",9,0,73.76873,73.76873,2529474.21,5658109.89,"WA6296",11.78,"Jahr: 2016 (Gesamtfoerderung 6B: 6.2 Millionen m3)"
"WELL1208",10,0,65.33754,65.33754,2529474.21,5658109.89,"WA6296",35.03,"Jahr: 2017 (Gesamtfoerderung 6B: 18.4 Millionen m3)"
"WELL1208",11,0.12,53.97808,54.94335,2529474.21,5658109.89,"WA6296",53.55,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1212",9,0,72.40727,72.40727,2529722.32,5657913.16,"WA6298",11.78,"Jahr: 2016 (Gesamtfoerderung 6B: 6.2 Millionen m3)"
"WELL1212",10,0.15,63.73857,64.53638,2529722.32,5657913.16,"WA6298",35.03,"Jahr: 2017 (Gesamtfoerderung 6B: 18.4 Millionen m3)"
"WELL1212",11,0.3,50.05447,53.02955,2529722.32,5657913.16,"WA6298",53.55,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1214",9,0.28,69.91573,71.12567,2529643.2,5658035.09,"WA6299",11.78,"Jahr: 2016 (Gesamtfoerderung 6B: 6.2 Millionen m3)"
"WELL1214",10,0.55,58.98157,62.09586,2529643.2,5658035.09,"WA6299",35.03,"Jahr: 2017 (Gesamtfoerderung 6B: 18.4 Millionen m3)"
"WELL1214",11,0.49,46.39729,49.80826,2529643.2,5658035.09,"WA6299",53.55,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1216",9,0,69.41459,69.41459,2529905.71,5658016.5,"WA6300",11.78,"Jahr: 2016 (Gesamtfoerderung 6B: 6.2 Millionen m3)"
"WELL1216",10,0.15,61.64902,62.48444,2529905.71,5658016.5,"WA6300",35.03,"Jahr: 2017 (Gesamtfoerderung 6B: 18.4 Millionen m3)"
"WELL1216",11,0.29,47.11198,50.49388,2529905.71,5658016.5,"WA6300",53.55,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1218",9,0,73.45941,73.45941,2529735.32,5657797.18,"WA6302",11.78,"Jahr: 2016 (Gesamtfoerderung 6B: 6.2 Millionen m3)"
"WELL1218",10,0.1,65.86364,66.37678,2529735.32,5657797.18,"WA6302",35.03,"Jahr: 2017 (Gesamtfoerderung 6B: 18.4 Millionen m3)"
"WELL1218",11,0.2,54.72648,56.40274,2529735.32,5657797.18,"WA6302",53.55,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1248",9,0,71.71894,71.71894,2529333.34,5658506.41,"WA6342",11.78,"Jahr: 2016 (Gesamtfoerderung 6B: 6.2 Millionen m3)"
"WELL1248",10,0,61.22991,61.22991,2529333.34,5658506.41,"WA6342",35.03,"Jahr: 2017 (Gesamtfoerderung 6B: 18.4 Millionen m3)"
"WELL1248",11,0.12,48.22153,49.30734,2529333.34,5658506.41,"WA6342",53.55,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1254",9,0.25,72.32101,73.42096,2529308.37,5658264.53,"WA6345",11.78,"Jahr: 2016 (Gesamtfoerderung 6B: 6.2 Millionen m3)"
"WELL1254",10,0.5,60.03028,62.55799,2529308.37,5658264.53,"WA6345",35.03,"Jahr: 2017 (Gesamtfoerderung 6B: 18.4 Millionen m3)"
"WELL1254",11,0.5,46.88097,51.31908,2529308.37,5658264.53,"WA6345",53.55,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1256",9,0,77.11861,77.11861,2529254.94,5658072.25,"WA6347",11.78,"Jahr: 2016 (Gesamtfoerderung 6B: 6.2 Millionen m3)"
"WELL1256",10,0.1,67.0537,67.50592,2529254.94,5658072.25,"WA6347",35.03,"Jahr: 2017 (Gesamtfoerderung 6B: 18.4 Millionen m3)"
"WELL1256",11,0.2,56.92886,58.25308,2529254.94,5658072.25,"WA6347",53.55,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1258",9,0,75.69306,75.69306,2529453.79,5657904.41,"WA6348",11.78,"Jahr: 2016 (Gesamtfoerderung 6B: 6.2 Millionen m3)"
"WELL1258",10,0.15,66.60775,67.32497,2529453.79,5657904.41,"WA6348",35.03,"Jahr: 2017 (Gesamtfoerderung 6B: 18.4 Millionen m3)"
"WELL1258",11,0.3,55.3573,57.57501,2529453.79,5657904.41,"WA6348",53.55,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
"WELL1276",9,0,70.77159,70.77159,2529645.62,5658180.13,"WA6386",11.78,"Jahr: 2016 (Gesamtfoerderung 6B: 6.2 Millionen m3)"
"WELL1276",10,0.12,62.10372,62.75404,2529645.62,5658180.13,"WA6386",35.03,"Jahr: 2017 (Gesamtfoerderung 6B: 18.4 Millionen m3)"
"WELL1276",11,0.25,48.6475,51.06019,2529645.62,5658180.13,"WA6386",53.55,"Jahr: 2018 (Gesamtfoerderung 6B: 28.1 Millionen m3)"
