"WELLID","Totim","Q_node_cubicmpermin","hwell_median","hcell_median","X_WERT","Y_WERT","Brkenn","Gesamtfoerderung","label"
"WELLL944",11,0,39.64844,39.64844,2529988.65,5658509.59,"W 6200",56.32,"Jahr: 2018 (Gesamtfoerderung 6B: 29.6 Millionen m3)"
"WELLL954",9,0,57.55212,57.55212,2530069.25,5658783.1,"WA5980",23.07,"Jahr: 2016 (Gesamtfoerderung 6B: 12.1 Millionen m3)"
"WELLL954",10,0,47.97158,47.97158,2530069.25,5658783.1,"WA5980",58.03,"Jahr: 2017 (Gesamtfoerderung 6B: 30.5 Millionen m3)"
"WELLL954",11,0,38.13041,38.13041,2530069.25,5658783.1,"WA5980",56.32,"Jahr: 2018 (Gesamtfoerderung 6B: 29.6 Millionen m3)"
"WELL1014",9,0,64.22464,64.22464,2529756.44,5658357.51,"WA5813",23.07,"Jahr: 2016 (Gesamtfoerderung 6B: 12.1 Millionen m3)"
"WELL1014",10,0,53.3733,53.3733,2529756.44,5658357.51,"WA5813",58.03,"Jahr: 2017 (Gesamtfoerderung 6B: 30.5 Millionen m3)"
"WELL1014",11,0.09,38.54384,38.98673,2529756.44,5658357.51,"WA5813",56.32,"Jahr: 2018 (Gesamtfoerderung 6B: 29.6 Millionen m3)"
"WELL1016",9,0,60.69934,60.69934,2530084.04,5658515.11,"WA5814",23.07,"Jahr: 2016 (Gesamtfoerderung 6B: 12.1 Millionen m3)"
"WELL1016",10,0.3,45.84751,48.58377,2530084.04,5658515.11,"WA5814",58.03,"Jahr: 2017 (Gesamtfoerderung 6B: 30.5 Millionen m3)"
"WELL1016",11,0.13,37.88911,37.88911,2530084.04,5658515.11,"WA5814",56.32,"Jahr: 2018 (Gesamtfoerderung 6B: 29.6 Millionen m3)"
"WELL1020",9,0.4,59.91474,62.09266,2530053.05,5658116.42,"WA5817",23.07,"Jahr: 2016 (Gesamtfoerderung 6B: 12.1 Millionen m3)"
"WELL1020",10,0.56,45.36571,46.50546,2530053.05,5658116.42,"WA5817",58.03,"Jahr: 2017 (Gesamtfoerderung 6B: 30.5 Millionen m3)"
"WELL1020",11,0.09,40.9219,40.92191,2530053.05,5658116.42,"WA5817",56.32,"Jahr: 2018 (Gesamtfoerderung 6B: 29.6 Millionen m3)"
"WELL1106",9,0,60.4364,60.4364,2529856.43,5658664.39,"WA6199",23.07,"Jahr: 2016 (Gesamtfoerderung 6B: 12.1 Millionen m3)"
"WELL1106",10,0.2,46.07205,47.81927,2529856.43,5658664.39,"WA6199",58.03,"Jahr: 2017 (Gesamtfoerderung 6B: 30.5 Millionen m3)"
"WELL1106",11,0.09,35.73928,35.73928,2529856.43,5658664.39,"WA6199",56.32,"Jahr: 2018 (Gesamtfoerderung 6B: 29.6 Millionen m3)"
"WELL1138",9,0,60.49783,60.49783,2529582.45,5658758.27,"WA6246",23.07,"Jahr: 2016 (Gesamtfoerderung 6B: 12.1 Millionen m3)"
"WELL1138",10,0.2,44.84054,46.61903,2529582.45,5658758.27,"WA6246",58.03,"Jahr: 2017 (Gesamtfoerderung 6B: 30.5 Millionen m3)"
"WELL1138",11,0.09,34.84456,34.84456,2529582.45,5658758.27,"WA6246",56.32,"Jahr: 2018 (Gesamtfoerderung 6B: 29.6 Millionen m3)"
"WELL1140",9,0,61.8945,61.8945,2529817.69,5658565.94,"WA6247",23.07,"Jahr: 2016 (Gesamtfoerderung 6B: 12.1 Millionen m3)"
"WELL1140",10,0.46,42.01708,46.96991,2529817.69,5658565.94,"WA6247",58.03,"Jahr: 2017 (Gesamtfoerderung 6B: 30.5 Millionen m3)"
"WELL1140",11,0.09,36.72962,36.72962,2529817.69,5658565.94,"WA6247",56.32,"Jahr: 2018 (Gesamtfoerderung 6B: 29.6 Millionen m3)"
"WELL1142",9,0,65.39311,65.39311,2529560.26,5658379.33,"WA6248",23.07,"Jahr: 2016 (Gesamtfoerderung 6B: 12.1 Millionen m3)"
"WELL1142",10,0,53.95649,53.95649,2529560.26,5658379.33,"WA6248",58.03,"Jahr: 2017 (Gesamtfoerderung 6B: 30.5 Millionen m3)"
"WELL1142",11,0.1,38.6494,39.05912,2529560.26,5658379.33,"WA6248",56.32,"Jahr: 2018 (Gesamtfoerderung 6B: 29.6 Millionen m3)"
"WELL1144",9,0,66.47262,66.47262,2529388.19,5658371.25,"WA6249",23.07,"Jahr: 2016 (Gesamtfoerderung 6B: 12.1 Millionen m3)"
"WELL1144",10,0,53.55913,53.55913,2529388.19,5658371.25,"WA6249",58.03,"Jahr: 2017 (Gesamtfoerderung 6B: 30.5 Millionen m3)"
"WELL1144",11,0.1,38.73085,39.13334,2529388.19,5658371.25,"WA6249",56.32,"Jahr: 2018 (Gesamtfoerderung 6B: 29.6 Millionen m3)"
"WELL1146",9,0,64.34139,64.34139,2529891.5,5658197.02,"WA6251",23.07,"Jahr: 2016 (Gesamtfoerderung 6B: 12.1 Millionen m3)"
"WELL1146",10,0,53.26061,53.26061,2529891.5,5658197.02,"WA6251",58.03,"Jahr: 2017 (Gesamtfoerderung 6B: 30.5 Millionen m3)"
"WELL1146",11,0.09,39.91984,40.26892,2529891.5,5658197.02,"WA6251",56.32,"Jahr: 2018 (Gesamtfoerderung 6B: 29.6 Millionen m3)"
"WELL1148",9,0,74.68087,74.68087,2529329.83,5657831.95,"WA6253",23.07,"Jahr: 2016 (Gesamtfoerderung 6B: 12.1 Millionen m3)"
"WELL1148",10,0,66.05351,66.05351,2529329.83,5657831.95,"WA6253",58.03,"Jahr: 2017 (Gesamtfoerderung 6B: 30.5 Millionen m3)"
"WELL1148",11,0.15,52.13222,53.65512,2529329.83,5657831.95,"WA6253",56.32,"Jahr: 2018 (Gesamtfoerderung 6B: 29.6 Millionen m3)"
"WELL1154",9,0,67.80124,67.80124,2529922.03,5657843.68,"WA6256",23.07,"Jahr: 2016 (Gesamtfoerderung 6B: 12.1 Millionen m3)"
"WELL1154",10,0,56.86682,56.86682,2529922.03,5657843.68,"WA6256",58.03,"Jahr: 2017 (Gesamtfoerderung 6B: 30.5 Millionen m3)"
"WELL1154",11,0.12,43.68809,44.18895,2529922.03,5657843.68,"WA6256",56.32,"Jahr: 2018 (Gesamtfoerderung 6B: 29.6 Millionen m3)"
"WELL1192",9,0.55,56.80818,59.47413,2529323.2,5658729.44,"WA6291",23.07,"Jahr: 2016 (Gesamtfoerderung 6B: 12.1 Millionen m3)"
"WELL1192",10,0.71,40.53887,41.59095,2529323.2,5658729.44,"WA6291",58.03,"Jahr: 2017 (Gesamtfoerderung 6B: 30.5 Millionen m3)"
"WELL1192",11,0.12,35.82579,35.82579,2529323.2,5658729.44,"WA6291",56.32,"Jahr: 2018 (Gesamtfoerderung 6B: 29.6 Millionen m3)"
"WELL1194",9,0,62.43304,62.43304,2529560.42,5658619.19,"WA6292",23.07,"Jahr: 2016 (Gesamtfoerderung 6B: 12.1 Millionen m3)"
"WELL1194",10,0.3,45.20172,47.8927,2529560.42,5658619.19,"WA6292",58.03,"Jahr: 2017 (Gesamtfoerderung 6B: 30.5 Millionen m3)"
"WELL1194",11,0.09,36.19726,36.19726,2529560.42,5658619.19,"WA6292",56.32,"Jahr: 2018 (Gesamtfoerderung 6B: 29.6 Millionen m3)"
"WELL1196",9,0,61.02036,61.02036,2529751.28,5658659.18,"WA6293",23.07,"Jahr: 2016 (Gesamtfoerderung 6B: 12.1 Millionen m3)"
"WELL1196",10,0,49.06579,49.06579,2529751.28,5658659.18,"WA6293",58.03,"Jahr: 2017 (Gesamtfoerderung 6B: 30.5 Millionen m3)"
"WELL1196",11,0.08,35.51112,35.53239,2529751.28,5658659.18,"WA6293",56.32,"Jahr: 2018 (Gesamtfoerderung 6B: 29.6 Millionen m3)"
"WELL1198",9,0,64.10514,64.10514,2529481.34,5658487.75,"WA6294",23.07,"Jahr: 2016 (Gesamtfoerderung 6B: 12.1 Millionen m3)"
"WELL1198",10,0.3,47.09892,49.64778,2529481.34,5658487.75,"WA6294",58.03,"Jahr: 2017 (Gesamtfoerderung 6B: 30.5 Millionen m3)"
"WELL1198",11,0.11,37.26869,37.26869,2529481.34,5658487.75,"WA6294",56.32,"Jahr: 2018 (Gesamtfoerderung 6B: 29.6 Millionen m3)"
"WELL1200",9,0,66.90819,66.90819,2529262.94,5658401.32,"WA6295",23.07,"Jahr: 2016 (Gesamtfoerderung 6B: 12.1 Millionen m3)"
"WELL1200",10,0.35,49.58217,52.26521,2529262.94,5658401.32,"WA6295",58.03,"Jahr: 2017 (Gesamtfoerderung 6B: 30.5 Millionen m3)"
"WELL1200",11,0.19,39.22841,39.2398,2529262.94,5658401.32,"WA6295",56.32,"Jahr: 2018 (Gesamtfoerderung 6B: 29.6 Millionen m3)"
"WELL1202",9,0,68.91188,68.91188,2529474.21,5658109.89,"WA6296",23.07,"Jahr: 2016 (Gesamtfoerderung 6B: 12.1 Millionen m3)"
"WELL1202",10,0,57.79837,57.79837,2529474.21,5658109.89,"WA6296",58.03,"Jahr: 2017 (Gesamtfoerderung 6B: 30.5 Millionen m3)"
"WELL1202",11,0.18,42.0689,42.55939,2529474.21,5658109.89,"WA6296",56.32,"Jahr: 2018 (Gesamtfoerderung 6B: 29.6 Millionen m3)"
"WELL1206",9,0,68.71032,68.71032,2529722.32,5657913.16,"WA6298",23.07,"Jahr: 2016 (Gesamtfoerderung 6B: 12.1 Millionen m3)"
"WELL1206",10,0.3,52.37342,54.96997,2529722.32,5657913.16,"WA6298",58.03,"Jahr: 2017 (Gesamtfoerderung 6B: 30.5 Millionen m3)"
"WELL1206",11,0.16,43.79365,43.80361,2529722.32,5657913.16,"WA6298",56.32,"Jahr: 2018 (Gesamtfoerderung 6B: 29.6 Millionen m3)"
"WELL1208",9,0.55,63.31776,65.9866,2529643.2,5658035.09,"WA6299",23.07,"Jahr: 2016 (Gesamtfoerderung 6B: 12.1 Millionen m3)"
"WELL1208",10,0.83,47.98226,49.33039,2529643.2,5658035.09,"WA6299",58.03,"Jahr: 2017 (Gesamtfoerderung 6B: 30.5 Millionen m3)"
"WELL1208",11,0.15,42.72816,42.72815,2529643.2,5658035.09,"WA6299",56.32,"Jahr: 2018 (Gesamtfoerderung 6B: 29.6 Millionen m3)"
"WELL1210",9,0,66.11981,66.11981,2529905.71,5658016.5,"WA6300",23.07,"Jahr: 2016 (Gesamtfoerderung 6B: 12.1 Millionen m3)"
"WELL1210",10,0.3,49.23461,52.18885,2529905.71,5658016.5,"WA6300",58.03,"Jahr: 2017 (Gesamtfoerderung 6B: 30.5 Millionen m3)"
"WELL1210",11,0.11,42.15303,42.15304,2529905.71,5658016.5,"WA6300",56.32,"Jahr: 2018 (Gesamtfoerderung 6B: 29.6 Millionen m3)"
"WELL1212",9,0,70.19142,70.19142,2529735.32,5657797.18,"WA6302",23.07,"Jahr: 2016 (Gesamtfoerderung 6B: 12.1 Millionen m3)"
"WELL1212",10,0.2,57.1373,58.6077,2529735.32,5657797.18,"WA6302",58.03,"Jahr: 2017 (Gesamtfoerderung 6B: 30.5 Millionen m3)"
"WELL1212",11,0.23,45.37136,45.81738,2529735.32,5657797.18,"WA6302",56.32,"Jahr: 2018 (Gesamtfoerderung 6B: 29.6 Millionen m3)"
"WELL1242",9,0,64.94853,64.94853,2529333.34,5658506.41,"WA6342",23.07,"Jahr: 2016 (Gesamtfoerderung 6B: 12.1 Millionen m3)"
"WELL1242",10,0,51.9251,51.9251,2529333.34,5658506.41,"WA6342",58.03,"Jahr: 2017 (Gesamtfoerderung 6B: 30.5 Millionen m3)"
"WELL1242",11,0.13,37.4969,37.77244,2529333.34,5658506.41,"WA6342",56.32,"Jahr: 2018 (Gesamtfoerderung 6B: 29.6 Millionen m3)"
"WELL1248",9,0.5,64.43801,66.63791,2529308.37,5658264.53,"WA6345",23.07,"Jahr: 2016 (Gesamtfoerderung 6B: 12.1 Millionen m3)"
"WELL1248",10,0.91,46.64722,49.84451,2529308.37,5658264.53,"WA6345",58.03,"Jahr: 2017 (Gesamtfoerderung 6B: 30.5 Millionen m3)"
"WELL1248",11,0.23,41.11021,41.11021,2529308.37,5658264.53,"WA6345",56.32,"Jahr: 2018 (Gesamtfoerderung 6B: 29.6 Millionen m3)"
"WELL1250",9,0,72.04475,72.04475,2529254.94,5658072.25,"WA6347",23.07,"Jahr: 2016 (Gesamtfoerderung 6B: 12.1 Millionen m3)"
"WELL1250",10,0.2,59.28605,60.47735,2529254.94,5658072.25,"WA6347",58.03,"Jahr: 2017 (Gesamtfoerderung 6B: 30.5 Millionen m3)"
"WELL1250",11,0.32,44.19806,44.95656,2529254.94,5658072.25,"WA6347",56.32,"Jahr: 2018 (Gesamtfoerderung 6B: 29.6 Millionen m3)"
"WELL1252",9,0,71.51912,71.51912,2529453.79,5657904.41,"WA6348",23.07,"Jahr: 2016 (Gesamtfoerderung 6B: 12.1 Millionen m3)"
"WELL1252",10,0.3,58.17669,60.11794,2529453.79,5657904.41,"WA6348",58.03,"Jahr: 2017 (Gesamtfoerderung 6B: 30.5 Millionen m3)"
"WELL1252",11,0.35,45.49491,46.01202,2529453.79,5657904.41,"WA6348",56.32,"Jahr: 2018 (Gesamtfoerderung 6B: 29.6 Millionen m3)"
"WELL1270",9,0,66.53895,66.53895,2529645.62,5658180.13,"WA6386",23.07,"Jahr: 2016 (Gesamtfoerderung 6B: 12.1 Millionen m3)"
"WELL1270",10,0.25,51.14158,53.22463,2529645.62,5658180.13,"WA6386",58.03,"Jahr: 2017 (Gesamtfoerderung 6B: 30.5 Millionen m3)"
"WELL1270",11,0.14,41.0415,41.05271,2529645.62,5658180.13,"WA6386",56.32,"Jahr: 2018 (Gesamtfoerderung 6B: 29.6 Millionen m3)"
