"WELLID","Totim","Q_node_cubicmpermin","hwell_median","hcell_median","X_WERT","Y_WERT","Brkenn","Gesamtfoerderung","label"
"WELL1016",9,0.2,65.75472,66.6707,2530053.05,5658116.42,"WA5817",8.63,"Jahr: 2016 (Gesamtfoerderung 6B: 4.5 Millionen m3)"
"WELL1016",10,0.4,57.98801,60.33607,2530053.05,5658116.42,"WA5817",28.08,"Jahr: 2017 (Gesamtfoerderung 6B: 14.8 Millionen m3)"
"WELL1016",11,0.38,45.33091,49.76301,2530053.05,5658116.42,"WA5817",47.63,"Jahr: 2018 (Gesamtfoerderung 6B: 25.0 Millionen m3)"
"WELL1090",9,0,65.16733,65.16733,2529856.43,5658664.39,"WA6199",8.63,"Jahr: 2016 (Gesamtfoerderung 6B: 4.5 Millionen m3)"
"WELL1090",10,0.1,58.8963,59.39102,2529856.43,5658664.39,"WA6199",28.08,"Jahr: 2017 (Gesamtfoerderung 6B: 14.8 Millionen m3)"
"WELL1090",11,0.2,47.39134,49.01084,2529856.43,5658664.39,"WA6199",47.63,"Jahr: 2018 (Gesamtfoerderung 6B: 25.0 Millionen m3)"
"WELL1120",9,0,68.30955,68.30955,2529582.45,5658758.27,"WA6246",8.63,"Jahr: 2016 (Gesamtfoerderung 6B: 4.5 Millionen m3)"
"WELL1120",10,0.1,58.67799,59.15999,2529582.45,5658758.27,"WA6246",28.08,"Jahr: 2017 (Gesamtfoerderung 6B: 14.8 Millionen m3)"
"WELL1120",11,0.2,47.25418,48.80443,2529582.45,5658758.27,"WA6246",47.63,"Jahr: 2018 (Gesamtfoerderung 6B: 25.0 Millionen m3)"
"WELL1122",9,0,66.75783,66.75783,2529817.69,5658565.94,"WA6247",8.63,"Jahr: 2016 (Gesamtfoerderung 6B: 4.5 Millionen m3)"
"WELL1122",10,0.25,58.37145,59.64081,2529817.69,5658565.94,"WA6247",28.08,"Jahr: 2017 (Gesamtfoerderung 6B: 14.8 Millionen m3)"
"WELL1122",11,0.48,42.57454,47.37963,2529817.69,5658565.94,"WA6247",47.63,"Jahr: 2018 (Gesamtfoerderung 6B: 25.0 Millionen m3)"
"WELL1124",9,0,71.72795,71.72795,2529560.26,5658379.33,"WA6248",8.63,"Jahr: 2016 (Gesamtfoerderung 6B: 4.5 Millionen m3)"
"WELL1124",10,0,63.41806,63.41806,2529560.26,5658379.33,"WA6248",28.08,"Jahr: 2017 (Gesamtfoerderung 6B: 14.8 Millionen m3)"
"WELL1124",11,0.08,52.87803,53.43056,2529560.26,5658379.33,"WA6248",47.63,"Jahr: 2018 (Gesamtfoerderung 6B: 25.0 Millionen m3)"
"WELL1126",9,0,74.4242,74.4242,2529388.19,5658371.25,"WA6249",8.63,"Jahr: 2016 (Gesamtfoerderung 6B: 4.5 Millionen m3)"
"WELL1126",10,0,64.31735,64.31735,2529388.19,5658371.25,"WA6249",28.08,"Jahr: 2017 (Gesamtfoerderung 6B: 14.8 Millionen m3)"
"WELL1126",11,0.08,53.69554,54.22463,2529388.19,5658371.25,"WA6249",47.63,"Jahr: 2018 (Gesamtfoerderung 6B: 25.0 Millionen m3)"
"WELL1128",9,0,68.30544,68.30544,2529891.5,5658197.02,"WA6251",8.63,"Jahr: 2016 (Gesamtfoerderung 6B: 4.5 Millionen m3)"
"WELL1128",10,0,62.65884,62.65884,2529891.5,5658197.02,"WA6251",28.08,"Jahr: 2017 (Gesamtfoerderung 6B: 14.8 Millionen m3)"
"WELL1128",11,0.08,52.29619,52.91495,2529891.5,5658197.02,"WA6251",47.63,"Jahr: 2018 (Gesamtfoerderung 6B: 25.0 Millionen m3)"
"WELL1130",9,0,79.7652,79.7652,2529329.83,5657831.95,"WA6253",8.63,"Jahr: 2016 (Gesamtfoerderung 6B: 4.5 Millionen m3)"
"WELL1130",10,0,71.79867,71.79867,2529329.83,5657831.95,"WA6253",28.08,"Jahr: 2017 (Gesamtfoerderung 6B: 14.8 Millionen m3)"
"WELL1130",11,0.08,64.00502,64.42154,2529329.83,5657831.95,"WA6253",47.63,"Jahr: 2018 (Gesamtfoerderung 6B: 25.0 Millionen m3)"
"WELL1136",9,0,71.40747,71.40747,2529922.03,5657843.68,"WA6256",8.63,"Jahr: 2016 (Gesamtfoerderung 6B: 4.5 Millionen m3)"
"WELL1136",10,0,65.41536,65.41536,2529922.03,5657843.68,"WA6256",28.08,"Jahr: 2017 (Gesamtfoerderung 6B: 14.8 Millionen m3)"
"WELL1136",11,0.08,55.2219,55.85377,2529922.03,5657843.68,"WA6256",47.63,"Jahr: 2018 (Gesamtfoerderung 6B: 25.0 Millionen m3)"
"WELL1170",9,0.28,69.79943,71.00937,2529323.2,5658729.44,"WA6291",8.63,"Jahr: 2016 (Gesamtfoerderung 6B: 4.5 Millionen m3)"
"WELL1170",10,0.55,55.80293,58.56133,2529323.2,5658729.44,"WA6291",28.08,"Jahr: 2017 (Gesamtfoerderung 6B: 14.8 Millionen m3)"
"WELL1170",11,0.54,43.35075,47.96752,2529323.2,5658729.44,"WA6291",47.63,"Jahr: 2018 (Gesamtfoerderung 6B: 25.0 Millionen m3)"
"WELL1172",9,0,69.60709,69.60709,2529560.42,5658619.19,"WA6292",8.63,"Jahr: 2016 (Gesamtfoerderung 6B: 4.5 Millionen m3)"
"WELL1172",10,0.15,59.53075,60.26177,2529560.42,5658619.19,"WA6292",28.08,"Jahr: 2017 (Gesamtfoerderung 6B: 14.8 Millionen m3)"
"WELL1172",11,0.3,46.47144,48.97764,2529560.42,5658619.19,"WA6292",47.63,"Jahr: 2018 (Gesamtfoerderung 6B: 25.0 Millionen m3)"
"WELL1174",9,0,66.53251,66.53251,2529751.28,5658659.18,"WA6293",8.63,"Jahr: 2016 (Gesamtfoerderung 6B: 4.5 Millionen m3)"
"WELL1174",10,0,59.89942,59.89942,2529751.28,5658659.18,"WA6293",28.08,"Jahr: 2017 (Gesamtfoerderung 6B: 14.8 Millionen m3)"
"WELL1174",11,0.15,47.76474,48.98155,2529751.28,5658659.18,"WA6293",47.63,"Jahr: 2018 (Gesamtfoerderung 6B: 25.0 Millionen m3)"
"WELL1176",9,0,71.83822,71.83822,2529481.34,5658487.75,"WA6294",8.63,"Jahr: 2016 (Gesamtfoerderung 6B: 4.5 Millionen m3)"
"WELL1176",10,0.15,61.00066,61.71787,2529481.34,5658487.75,"WA6294",28.08,"Jahr: 2017 (Gesamtfoerderung 6B: 14.8 Millionen m3)"
"WELL1176",11,0.3,48.12873,50.53927,2529481.34,5658487.75,"WA6294",47.63,"Jahr: 2018 (Gesamtfoerderung 6B: 25.0 Millionen m3)"
"WELL1178",9,0,75.64414,75.64414,2529262.94,5658401.32,"WA6295",8.63,"Jahr: 2016 (Gesamtfoerderung 6B: 4.5 Millionen m3)"
"WELL1178",10,0.18,63.52412,64.31338,2529262.94,5658401.32,"WA6295",28.08,"Jahr: 2017 (Gesamtfoerderung 6B: 14.8 Millionen m3)"
"WELL1178",11,0.35,51.16904,53.65208,2529262.94,5658401.32,"WA6295",47.63,"Jahr: 2018 (Gesamtfoerderung 6B: 25.0 Millionen m3)"
"WELL1180",9,0,75.06973,75.06973,2529474.21,5658109.89,"WA6296",8.63,"Jahr: 2016 (Gesamtfoerderung 6B: 4.5 Millionen m3)"
"WELL1180",10,0,66.42055,66.42055,2529474.21,5658109.89,"WA6296",28.08,"Jahr: 2017 (Gesamtfoerderung 6B: 14.8 Millionen m3)"
"WELL1180",11,0.12,55.99055,56.85856,2529474.21,5658109.89,"WA6296",47.63,"Jahr: 2018 (Gesamtfoerderung 6B: 25.0 Millionen m3)"
"WELL1184",9,0,73.19319,73.19319,2529722.32,5657913.16,"WA6298",8.63,"Jahr: 2016 (Gesamtfoerderung 6B: 4.5 Millionen m3)"
"WELL1184",10,0.15,64.52316,65.29723,2529722.32,5657913.16,"WA6298",28.08,"Jahr: 2017 (Gesamtfoerderung 6B: 14.8 Millionen m3)"
"WELL1184",11,0.3,51.94419,54.60449,2529722.32,5657913.16,"WA6298",47.63,"Jahr: 2018 (Gesamtfoerderung 6B: 25.0 Millionen m3)"
"WELL1186",9,0.28,70.82677,72.03671,2529643.2,5658035.09,"WA6299",8.63,"Jahr: 2016 (Gesamtfoerderung 6B: 4.5 Millionen m3)"
"WELL1186",10,0.55,60.01607,63.01252,2529643.2,5658035.09,"WA6299",28.08,"Jahr: 2017 (Gesamtfoerderung 6B: 14.8 Millionen m3)"
"WELL1186",11,0.53,47.04488,51.93863,2529643.2,5658035.09,"WA6299",47.63,"Jahr: 2018 (Gesamtfoerderung 6B: 25.0 Millionen m3)"
"WELL1188",9,0,70.02881,70.02881,2529905.71,5658016.5,"WA6300",8.63,"Jahr: 2016 (Gesamtfoerderung 6B: 4.5 Millionen m3)"
"WELL1188",10,0.15,62.41261,63.22279,2529905.71,5658016.5,"WA6300",28.08,"Jahr: 2017 (Gesamtfoerderung 6B: 14.8 Millionen m3)"
"WELL1188",11,0.3,49.21497,52.17277,2529905.71,5658016.5,"WA6300",47.63,"Jahr: 2018 (Gesamtfoerderung 6B: 25.0 Millionen m3)"
"WELL1190",9,0,74.20734,74.20734,2529735.32,5657797.18,"WA6302",8.63,"Jahr: 2016 (Gesamtfoerderung 6B: 4.5 Millionen m3)"
"WELL1190",10,0.1,66.56171,67.06155,2529735.32,5657797.18,"WA6302",28.08,"Jahr: 2017 (Gesamtfoerderung 6B: 14.8 Millionen m3)"
"WELL1190",11,0.2,56.09345,57.64698,2529735.32,5657797.18,"WA6302",47.63,"Jahr: 2018 (Gesamtfoerderung 6B: 25.0 Millionen m3)"
"WELL1216",9,0,73.97305,73.97305,2529333.34,5658506.41,"WA6342",8.63,"Jahr: 2016 (Gesamtfoerderung 6B: 4.5 Millionen m3)"
"WELL1216",10,0,63.24139,63.24139,2529333.34,5658506.41,"WA6342",28.08,"Jahr: 2017 (Gesamtfoerderung 6B: 14.8 Millionen m3)"
"WELL1216",11,0.12,51.98205,52.86201,2529333.34,5658506.41,"WA6342",47.63,"Jahr: 2018 (Gesamtfoerderung 6B: 25.0 Millionen m3)"
"WELL1222",9,0.25,74.05687,75.15682,2529308.37,5658264.53,"WA6345",8.63,"Jahr: 2016 (Gesamtfoerderung 6B: 4.5 Millionen m3)"
"WELL1222",10,0.5,61.80877,64.18795,2529308.37,5658264.53,"WA6345",28.08,"Jahr: 2017 (Gesamtfoerderung 6B: 14.8 Millionen m3)"
"WELL1222",11,0.5,50.51374,54.22612,2529308.37,5658264.53,"WA6345",47.63,"Jahr: 2018 (Gesamtfoerderung 6B: 25.0 Millionen m3)"
"WELL1224",9,0,78.58162,78.58162,2529254.94,5658072.25,"WA6347",8.63,"Jahr: 2016 (Gesamtfoerderung 6B: 4.5 Millionen m3)"
"WELL1224",10,0.1,68.35269,68.79266,2529254.94,5658072.25,"WA6347",28.08,"Jahr: 2017 (Gesamtfoerderung 6B: 14.8 Millionen m3)"
"WELL1224",11,0.2,59.00213,60.20809,2529254.94,5658072.25,"WA6347",47.63,"Jahr: 2018 (Gesamtfoerderung 6B: 25.0 Millionen m3)"
"WELL1226",9,0,76.75101,76.75101,2529453.79,5657904.41,"WA6348",8.63,"Jahr: 2016 (Gesamtfoerderung 6B: 4.5 Millionen m3)"
"WELL1226",10,0.15,67.52987,68.22445,2529453.79,5657904.41,"WA6348",28.08,"Jahr: 2017 (Gesamtfoerderung 6B: 14.8 Millionen m3)"
"WELL1226",11,0.3,57.04963,59.09352,2529453.79,5657904.41,"WA6348",47.63,"Jahr: 2018 (Gesamtfoerderung 6B: 25.0 Millionen m3)"
"WELL1240",9,0,71.83191,71.83191,2529645.62,5658180.13,"WA6386",8.63,"Jahr: 2016 (Gesamtfoerderung 6B: 4.5 Millionen m3)"
"WELL1240",10,0.12,63.08686,63.71348,2529645.62,5658180.13,"WA6386",28.08,"Jahr: 2017 (Gesamtfoerderung 6B: 14.8 Millionen m3)"
"WELL1240",11,0.25,51.0156,53.11338,2529645.62,5658180.13,"WA6386",47.63,"Jahr: 2018 (Gesamtfoerderung 6B: 25.0 Millionen m3)"
